,UNI.MC,NN.AS,STJ.L,NWG.L,GLE.PA,FBK.MI,SEB-A.ST,EQT.ST,DBK.DE,G.MI,BMED.MI,VNA.DE,LGEN.L,AV.L,BNP.PA,SREN.SW,ISP.MI,UBSG.SW,SWED-A.ST,SDR.L,NDA-SE.ST,CS.PA,BPE.MI,SAB.MC,INGA.AS,BALD-B.ST,BARC.L,ICG.L,LI.PA,UCG.MI,ACA.PA,AGN.AS,SHB-A.ST,BAMI.MI,III.L,INVE-B.ST,MRL.MC,PRU.L,BBVA.MC,CBK.DE,LAND.L,CABK.MC,BEZ.L,LSEG.L,MAP.MC,HSBA.L,SGRO.L,MNG.L,LLOY.L,ABN.AS,STAN.L,BKT.MC,PHNX.L,LMP.L,ALV.DE,NDA-FI.HE,BMPS.MI,SAN.MC,CRE.L,THRL.L,PHLL.L,PRSR.L,AJB.L,OSB.L,HSX.L,UTG.L,CSN.L,CREI.L,EMG.L,FCH.L,JUP.L,AT1.DE,N91.L,GPE.L,IPF.L,SUPR.L,CBG.L,SRE.L,INVP.L,YCA.L,CAST.ST,STOR-B.ST,ALLFG.AS,BBOX.L,GROW.L,CHRY.L,MTRO.L,ABDN.L,IPO.L,CORE-B.ST,BLND.L,IWG.L,TCAP.L,FABG.ST,HMSO.L,AZM.MI,PHP.L,ASHM.L,WALL-B.ST,BPT.L,IGG.L,NRR.L,COL.MC,KINV-B.ST,LOGI-B.ST,ESP.L,INTRUM.ST,GRI.L,VANQ.L,SBB-B.ST,JUST.L,QLT.L,SHC.L,PCTN.L,SSIT.L,SOHO.L,WJG.L,DOXA.ST,API.L,LIT.L,SREI.L,ASLI.L,VEFAB.ST,ALCBI.PA,FOXT.L,CLI.L
AJB.L,0.20772877681062932,0.25201054024163766,0.3491308664708053,0.23385890237305448,0.22068974694934737,0.26536871512636867,0.21967578135077334,0.360139359170301,0.2252013338813905,0.22042120068516444,0.25179067650129716,0.22295695160988696,0.32555356221594106,0.25554600895738805,0.23939736872272502,0.25712456619388063,0.19990247201967487,0.28094412074479624,0.16646542000625617,0.35160574373616515,0.201472049781529,0.24582032121220365,0.11731854689446011,0.14020396450358716,0.2319392129951917,0.28992675208959406,0.28611610886316585,0.3682718646173196,0.18045005826587637,0.16955032771174136,0.22046286843909582,0.22710510388546562,0.18336504728457068,0.12245421151349391,0.35215337809135383,0.3115752976464476,0.25233087998475784,0.30145995330780617,0.2168541667353446,0.17961058495121054,0.2956414286296829,0.16465699525946295,0.20698766212628825,0.20286908756082447,0.15710121673215444,0.19310966473537397,0.30053289819566414,0.3093435249810389,0.265870018299438,0.19472016443086052,0.1905931167907304,0.14367114218002727,0.31469937126909164,0.3243608222889035,0.2540458115391849,0.23225449636453666,0.09298656765460643,0.2160336321430616,0.10059594306132578,0.2538960210744231,0.20913769367626117,0.12558275983574693,1.0,0.2911259938240415,0.16036210793990646,0.2766438800352904,0.11427769034454986,0.20452963404743885,0.2585178838173331,0.1303130634686865,0.3562079305591724,0.25978016514502056,0.2797728702717769,0.2647129514510455,0.05143961522755506,0.19839720005103392,0.2737948256636913,0.2649342293739852,0.2627586623939824,0.1776542305936261,0.2932099243972168,0.2099310993296972,0.23120408717660582,0.3222543060929907,0.3402650154806656,0.220925063481396,0.15031433448420628,0.3498833489894385,0.2762674452779092,0.23346408980030461,0.28830034863698745,0.2735645750947284,0.2520066974523801,0.2635779119007919,0.23791058760078834,0.26564997608423674,0.27468913268699874,0.3442700187748434,0.26865523970266453,0.31304169516773533,0.2269347497199688,0.15919048733802527,0.15933727935765413,0.27667587021532664,0.1296879729818073,0.25111902247213913,0.22727487486567086,0.27624687731268305,0.21574080095926224,0.0010032240654952928,0.19941018534876565,0.406143844768662,0.2607472104564387,0.24649114975425082,0.0833077702185386,0.1775340407828692,0.14386271664927008,0.055985795096991454,0.12479657488607547,0.04972279877429365,0.15157168972552995,0.11776308632086721,0.14294656209028492,0.04187907379913183,0.17993489722744813,0.1607061617649096
OSB.L,0.2640567591910734,0.33894935958593186,0.3906308605557981,0.4404062977507422,0.4083278531404754,0.31939058473144166,0.32421373584058344,0.2570215004319929,0.3381673380839528,0.34439850113803966,0.3440018905874558,0.16596785985724197,0.47879203623547767,0.41078121515347504,0.4040367608687134,0.32177870851415197,0.3475723820112259,0.37378157958460306,0.26530837476798047,0.418188413392565,0.31276083847668484,0.39551738267082875,0.2345889264951969,0.30101916023970954,0.3814665917784003,0.2401794098007679,0.48290369952866197,0.4102183704135232,0.287861505491331,0.31762669913143277,0.3797802485574647,0.35524421982844606,0.29211375680999524,0.2499835242931485,0.37185298324803767,0.30666992541145405,0.3253946593954657,0.4071151643055484,0.3610767131482613,0.30716186238964455,0.4128370404568519,0.2866136108303157,0.27713813868584947,0.20773853726292155,0.28769054494743973,0.2855183877689549,0.31392933501918757,0.27187876093959884,0.47592632060724144,0.3703545982933982,0.31218780924086026,0.27733206653770276,0.39892728993213483,0.36862002811286065,0.37294741274998566,0.3428677976900837,0.19105978127704001,0.3733367591988928,0.0836704002099304,0.25811608752136417,0.13562008577463397,0.17937240333599294,0.2911259938240415,1.0,0.24476114655674702,0.3580032389543099,0.22842591518719627,0.23859001632889568,0.27884211851542073,0.13347206984391236,0.39108387276185325,0.2451824815668361,0.25968466264625184,0.3989959487590859,0.19121491372721697,0.21490020337446622,0.3794345982410399,0.22834099920619694,0.4047218793551912,0.13019049956286707,0.24089515140488493,0.1208171165317412,0.15859114062913354,0.37379546897820093,0.2665733765005603,0.20153789870553335,0.22811185813862528,0.4229806900573451,0.3202551023836932,0.2004901861747324,0.4298902862230235,0.317068970689164,0.254118211505145,0.23594492499347636,0.3292055212635359,0.34385247836354094,0.28678371297190586,0.35362335652637045,0.22542626172715696,0.18839014090798548,0.19144394183572883,0.2768154649128843,0.23477517375067825,0.23328715828067897,0.06910702742354712,0.3007213833115728,0.2242743898445329,0.37111423843157687,0.2871392213497461,-0.0027259318143738383,0.2891172930036543,0.3525819147204752,0.38688095986811044,0.3672716056520285,0.032907509194475215,0.1726919401189768,0.17191937153743056,0.04951940309284786,0.20745327346606035,0.07375875084985851,0.2426385042932539,0.1737417950618914,0.10537111082857571,0.01777833195149854,0.2562059251155315,0.26424570645908907
HSX.L,0.17656688105119517,0.29411201544447485,0.30234875290399144,0.27105821139125413,0.26893794392319426,0.2016798436894433,0.2651422157131907,0.215588862858445,0.24305254882637195,0.29863664104227744,0.276958892046204,0.16701589081556492,0.3482273004136626,0.34624979315903803,0.2992755134931285,0.37730303452736913,0.272009933943322,0.2765016221835427,0.2516466025583355,0.30100262649118315,0.2490984211179753,0.3400835749569894,0.20798216964754596,0.19853570885032817,0.29158182550300293,0.219900843673743,0.30524280688008376,0.39099046538426163,0.2929290895380701,0.24632883670939046,0.2650102900038712,0.30691973278826273,0.26306508713159915,0.18195206177661563,0.32788886712785187,0.3043285245944156,0.24826193110876787,0.3726311310828796,0.2466917487926143,0.2317834498988359,0.29332372456393824,0.22112818194891692,0.4869139298044431,0.244307749862979,0.25043152707019073,0.275459525179867,0.19460360443495459,0.31242335428330603,0.2956353588230535,0.254354305675586,0.2422732973183627,0.22981632274059546,0.33948988794605695,0.19282842485435184,0.3845315169976785,0.25858932586856004,0.10352516398035377,0.25843489518019763,0.1504161019361868,0.19543464470407174,0.08471370571432361,0.13234801721937398,0.16036210793990646,0.24476114655674702,1.0,0.30944723117684236,0.08608382863104948,0.14199025592549108,0.22299528204208105,0.1494191661737011,0.2817439060878244,0.20394266156074775,0.11243185364575906,0.25046275959275294,0.08218355666112052,0.09178722291307027,0.24566526409156417,0.11195888304942994,0.2661194161944663,0.05461590488320985,0.2276106832288826,0.07286809424937053,0.08209094192251402,0.24944751374395374,0.14969798345145574,0.10151265473139275,0.14008945846621873,0.3199083067300349,0.2556964120881025,0.129238841696212,0.29718523386352674,0.29019182716035297,0.23203830362758224,0.23773864022872362,0.2412394265447567,0.2789053093925151,0.1751685362447453,0.2706819607482653,0.18854106114410302,0.12767389937521517,0.17692160562828924,0.1895278007777461,0.1423969862031238,0.21234170827763488,0.03941082246701722,0.23030264142428392,0.15018908871578834,0.2711582682999738,0.1876077591910248,0.005481101377874552,0.2327124386373352,0.2350986447922183,0.2813817003227458,0.20510770600798348,0.03409691278809276,0.10034553546343924,0.1473007128264411,0.024646074556525586,0.09411712564107959,0.02889881583409101,0.2018308849413819,0.0376651920459633,0.06364847085210522,0.012967016863091032,0.12561112088306142,0.19466817071750747
UTG.L,0.18722424118052222,0.33231165655288575,0.44069321379779075,0.33115173239972756,0.3588396878719901,0.26430932908523663,0.32323410802409513,0.3408067768967096,0.28255850887631767,0.34226283312078676,0.35123725133576866,0.42492084563675186,0.47250762614074626,0.42244546555205775,0.37328057993191277,0.37867052847579813,0.3266318033288709,0.3344131924604157,0.26159958499976677,0.39879338892055693,0.28599955393573906,0.41128927296842516,0.2152303318941718,0.22918411384171897,0.3631919062280062,0.4863448053721864,0.39954554201550596,0.4947972930537753,0.4931156332369208,0.2597209844206419,0.3520275201754478,0.334231820769595,0.2750755873837907,0.1898264572606421,0.43924337583929607,0.38803357225461726,0.49007840045321693,0.41128094584646957,0.32376038410867514,0.2322429876485908,0.6466106492263123,0.2030523695970153,0.3693566322343679,0.29966559817810307,0.2816878076950191,0.2430965883379442,0.603816166203263,0.33404444998209964,0.3832352645069621,0.2812474659252596,0.2418437355739173,0.24485512531751097,0.4051230469321164,0.6425791517252136,0.4347421944310791,0.3235780160521408,0.13463269857928373,0.3283662761224593,0.0942351060757955,0.410893552064848,0.1528272097400668,0.2942862307394153,0.2766438800352904,0.3580032389543099,0.30944723117684236,1.0,0.18696019464827612,0.3533169087441148,0.29564292126483804,0.15582823202062268,0.4180360496408604,0.437915168261803,0.28665659084220224,0.6309422768558911,0.17888058050050515,0.36076939075160863,0.34354362012082507,0.3534445006295259,0.40789663337995186,0.10180538584890207,0.49592808884940626,0.17670352754631705,0.19094810089030462,0.6272285426594553,0.2983021262612716,0.262326398987701,0.16106211192236666,0.43504688458678986,0.3316450100834309,0.323694195209513,0.6268227553661595,0.4503912357892943,0.29875687866618017,0.5057394633515773,0.48893675211069665,0.34448018482017934,0.4780077853417219,0.3453316885860415,0.49327641526443977,0.2349176709303136,0.23926439650846243,0.36119609629347477,0.4076408831426536,0.32214863708376185,0.14834064631236532,0.5214798546717686,0.2715348660101606,0.5995769918999092,0.2857823163434555,-0.0034170118152962344,0.2171159940779581,0.36037354220407786,0.5661716105627983,0.44300179019661273,0.038198656866407985,0.25652085669802777,0.26701690507639986,0.046761472975377104,0.2571662660962055,0.06351758594561732,0.33444960933319556,0.25002537794094754,0.12378068489132672,0.01739467532949115,0.2617100171121761,0.3522056160221046
CSN.L,0.13099064842362093,0.1947511534618334,0.2212945514808371,0.21696411243294736,0.2153647929181746,0.12228634642303704,0.1938837079208346,0.1356174746079909,0.1703031790764099,0.18339292599536955,0.16309189395094217,0.09624669379003653,0.28226739795626754,0.2724444872854324,0.19286653519152736,0.20116343850880986,0.17841653124698487,0.1949662932094477,0.14257772795612203,0.2173827613137307,0.17917289802524763,0.23015155787805586,0.11536551779587839,0.1497164970125933,0.19442052899367432,0.13230638634588093,0.24348483102719845,0.20728655954998196,0.15891882714278582,0.14913051036442862,0.2026783229154922,0.2145503265560515,0.16835284459053035,0.11527583448131254,0.22164409059419726,0.19275798512607298,0.13005542747506896,0.24818952390298188,0.16649277492299594,0.15724045187692148,0.17738319578757872,0.11986530205819924,0.18250723103723426,0.19233221666177375,0.15394980340091688,0.1657141088929748,0.1716590238949507,0.11783573924269072,0.2587638333085544,0.15798674929643355,0.16969471498696764,0.1244909437092008,0.24354633902196188,0.18744718982297115,0.22305581890696508,0.1867173477989497,0.08189716254135554,0.17218976219474702,0.05672088323747904,0.15413037200888033,0.05358526647235192,0.12131860548091254,0.11427769034454986,0.22842591518719627,0.08608382863104948,0.18696019464827612,1.0,0.12382098439774583,0.1436230429661051,0.052068167320814346,0.2159518350882072,0.09170807807837289,0.17308275935666032,0.21070453556506255,0.11290477935993995,0.09985888914175121,0.16612858249549392,0.14462733661304888,0.24132202487944818,0.07265730889671107,0.11594791134073375,0.03190385572186733,0.052687621253618123,0.17134786014651307,0.14190516548463716,0.11651677328537065,0.1403696573180384,0.22729327042916675,0.15635050382767354,0.09721885999947853,0.1697450876503334,0.18172787739339513,0.1560002590171677,0.13248912269294605,0.18094897587135034,0.2045770695743759,0.15554502243483187,0.13408663067929152,0.1301294751891408,0.10010961644452451,0.1710157402549308,0.18048430221965656,0.1224761271415128,0.13098678401599737,0.04118934784316993,0.14901429864107776,0.1415562429785078,0.19894884808028762,0.14493407442514722,0.010971525924337313,0.14508853184490073,0.19266468798621197,0.18714322412714784,0.2805017849952682,0.03314326814550902,0.09586194102576712,0.10713178439974375,0.028451440576875705,0.1498983804165583,0.09375688381428902,0.15981680670536932,0.13021164883828318,0.03560087305175691,0.02664694059392658,0.1166082364125033,0.09954269302555131
CREI.L,0.14144960715006707,0.16822720996789975,0.1841276804670259,0.1451981935901242,0.16255656416534425,0.10524752238457574,0.13779288895647326,0.2231192422171644,0.12700865408362177,0.14987276481905587,0.15071152037632,0.24838780452429432,0.21962170715905066,0.1789657035154639,0.16468482645605256,0.2036936926817308,0.13293964435675817,0.15635561207036652,0.10940770543566809,0.16205385113888468,0.11353771539767833,0.17953353136650937,0.07305142015193447,0.11282032471076547,0.17041043963913244,0.26991642445467545,0.17607685738625758,0.26153052625325085,0.20574316515498262,0.10278985511269827,0.13453223505641101,0.1664243748436043,0.12056828241021014,0.07512165920502845,0.20128223152250685,0.18672480040660633,0.28814758565908305,0.20540191039641464,0.14052220667342125,0.10370962399109984,0.3261208564500783,0.10861277453778956,0.1546471262819454,0.11823771887824697,0.14450363678170458,0.08309209667104747,0.3212951255093124,0.21886367020747569,0.16479335112822519,0.15442312260348323,0.11284153141351287,0.11197452101827249,0.20933151839805475,0.37956116615561636,0.2143144453688269,0.1400222965608335,0.09056003614922482,0.15781907669536807,0.10541772306472788,0.4068555873175054,0.08941396972324443,0.2739312039524605,0.20452963404743885,0.23859001632889568,0.14199025592549108,0.3533169087441148,0.12382098439774583,1.0,0.13628260093140535,0.10468731584305763,0.21643297725658792,0.28797278484326844,0.19058580517065069,0.3247548267578237,0.053628349316896015,0.3709188555767676,0.17868470864563804,0.2832977106627308,0.2288759480380773,0.06270392201790002,0.28522896849655477,0.15436753888424506,0.1402506557087121,0.3949622418831638,0.24572872799473677,0.16876514544847115,0.11407316293430629,0.21949993496426662,0.21402270421485428,0.23004623684104974,0.31210917868589594,0.2463923051930891,0.16846936245231345,0.28234656534268554,0.2547835632470093,0.13602052394293884,0.3637501657342383,0.19382102463006903,0.2965852902216237,0.1665731484975866,0.13240760370782226,0.2231760817972088,0.21964972048960352,0.17310133965983693,0.10366676672595238,0.3265066480568728,0.16487015431603494,0.31177531649028845,0.12928762139640115,-0.008624732282431139,0.13381500467662352,0.26359755753228065,0.2785356560374282,0.3922433790771212,0.02788881647777243,0.3337341728150355,0.16120897238606316,0.06669887644718311,0.23025732096829613,0.07186795135593543,0.34621952303440784,0.24892717151051422,0.11104094939338209,0.0037072580692821024,0.1332752651351332,0.21257658545613553
EMG.L,0.17768454166322625,0.3378686035592271,0.4466813300972902,0.3543453732345897,0.3895282032936431,0.3488576003479843,0.3694333666615116,0.2559574330486315,0.37499463176290365,0.378377768383991,0.40536938870351213,0.22476235894045962,0.4398724860373724,0.4261074027628573,0.4051869152998474,0.34481739315537074,0.3974151502023337,0.4398714856013985,0.3187088805944788,0.543781326930524,0.3499704814713573,0.4234162151703066,0.30146935695920973,0.28969660250737234,0.40036305749164536,0.29598327771833893,0.4096005270009661,0.43557781407159024,0.2614132736868712,0.33994119306025494,0.4037341218248888,0.38618984422744035,0.31239995718117713,0.30729095222249775,0.4555581708978966,0.46317739645388195,0.2725241752980384,0.44276710994941465,0.3731730548426319,0.34100723988103504,0.35118438474587427,0.29868765357093274,0.2690622614741122,0.3283573416464751,0.3647603664449984,0.3450805660531792,0.34294667742454754,0.2400742430898726,0.3861391597017345,0.2839157462928983,0.328174250340717,0.28312304564311935,0.37589826680307553,0.3331202386047543,0.41785023484241984,0.37339426642369267,0.1982369384914019,0.40013924647475074,0.10163594894338543,0.1707513516813282,0.15335273065575078,0.11472368164474593,0.2585178838173331,0.27884211851542073,0.22299528204208105,0.29564292126483804,0.1436230429661051,0.13628260093140535,1.0,0.07817893608629403,0.4574306624008348,0.1906439093374783,0.25069305282318133,0.3225888523625387,0.15662666537839048,0.1665442131618768,0.3327197850527854,0.18836236643584295,0.39374652359037093,0.15864087363528176,0.28424674886414475,0.14045031373652545,0.19047915371081675,0.2793710569415415,0.2187221814909751,0.1702273195190083,0.161996368208692,0.4508243300244964,0.27968170404239456,0.1786655637281066,0.3539013973282125,0.2929712081680216,0.3287085074610164,0.2724063179651177,0.2550000493229491,0.4235410348192036,0.23087462528799813,0.42344000399060855,0.2908346945159594,0.22956823331133397,0.28771993231573223,0.1453943342177345,0.2327723548683649,0.3431248570307417,0.0949730476375803,0.19686670591554303,0.23111100872204327,0.3242767657687814,0.22627684383943572,-0.008975456029158151,0.20155485379255247,0.28618296880715616,0.31454731563626476,0.1870983776136399,0.047335344616360395,0.11941459432401857,0.12128503448597978,0.06576082758804952,0.12566081868032786,0.03492295459848477,0.16554420140668774,0.11059338390930537,0.10063385124877755,0.028301721232224384,0.19306524186184268,0.17109133505663365
FCH.L,0.08776005041955522,0.1532098379889127,0.12159861640195334,0.09046600508265622,0.15320104102935206,0.09041824956105218,0.10486258523821214,0.196949059778296,0.16061654386413976,0.12121048614682106,0.10651587205528906,0.09896007656049045,0.13622618214447801,0.11867796881110164,0.1428835159992161,0.1731601006321453,0.13416538635014935,0.15186458617359977,0.08278176442440226,0.10165188049822446,0.10206838196332156,0.1445008595760029,0.09766026709071085,0.11373871009630829,0.16442408250650578,0.13518297184984218,0.16208505167244347,0.2010210267328975,0.1530057377312476,0.1255697978051001,0.15033691065232302,0.17898672534505528,0.09603961168406684,0.07490314871036338,0.1890818041096552,0.14321664083815885,0.09444420750851891,0.1690160653110404,0.14159513928383805,0.13899155493003623,0.11137994347782601,0.10622402498317053,0.07604980335282507,0.09861721744050589,0.06800559824614298,0.09290274929600131,0.09843261842609256,0.17590094821779423,0.13054706239232255,0.13592324932763314,0.09576382857995025,0.14389087029515935,0.11123739259712719,0.12024704282512981,0.18654865602457246,0.1171539676397647,0.05726809076513894,0.1499261078042356,0.058334135713692954,0.18622414975393697,0.07288303068094554,0.11921757964035253,0.1303130634686865,0.13347206984391236,0.1494191661737011,0.15582823202062268,0.052068167320814346,0.10468731584305763,0.07817893608629403,1.0,0.11433367759033478,0.16342645129852804,0.08233773198449618,0.11170782058019613,0.037397373699603685,0.06087232406552352,0.12383821312041646,0.08292539239459278,0.11273339589843177,0.08854367088685054,0.13613974381416188,0.04943179412216285,0.051519226322732994,0.19612002425180133,0.1343331598169532,0.1648777210567786,0.11502115762230486,0.1413967431071022,0.10690037152497953,0.1039909857391303,0.13035950496217955,0.1844228277847337,0.15104799074550418,0.10668510550116134,0.0933721187360766,0.12388336485803549,0.1388421004393527,0.1062877205938127,0.11001936673845207,0.09356990482808167,0.07064563663129139,0.08455905423821733,0.0982245964046611,0.11866104899597167,0.03963038689364833,0.1493310412316779,0.07668948616182449,0.1408279056546399,0.10573259098553188,0.0004194513609572272,0.07771316018896123,0.1593174981673624,0.13639282664165095,0.1538676723060322,0.03800138952723268,0.14253419265930306,0.12840887224766898,0.004285076402272906,0.0820421975415623,0.0835745638173443,0.09109254950686593,0.05540218818218914,0.05806138784665896,0.00692359004461255,0.017542420127649047,0.07521991274918581
JUP.L,0.2761340268023844,0.4104091919326803,0.5313293870021059,0.43914694082464045,0.47430310807393133,0.3675596337561738,0.4013854461491793,0.3270562028116261,0.4256054768781773,0.42837868291822806,0.4326700679689504,0.26964870638893773,0.5431656306031584,0.49453652366597434,0.4764939864374776,0.4203667196704344,0.4364281211687902,0.49802586309191293,0.35333715879780075,0.6123585657185263,0.38493560183508474,0.5041633957699417,0.3074494212135875,0.34527971461165785,0.47115042167597576,0.3506187588461749,0.5055701764047069,0.5394118884425357,0.36133430140521444,0.3710097216360677,0.46583179405993796,0.4338045013788699,0.33949316415154124,0.3143907877023113,0.5271820572047126,0.47495097275566883,0.3755591764503624,0.5126327578639941,0.43785093690026217,0.3797058862232867,0.4769595944582936,0.34880900046129126,0.34614513115849443,0.3307359557368667,0.4037245828756545,0.3690586660742662,0.4127289864305215,0.3284692813680519,0.5020574181197134,0.3642399677212614,0.36999715677814266,0.3376936966153159,0.45383973683252565,0.4516875727360289,0.5048684877519966,0.4199517923854819,0.1977210528896416,0.4584002851991873,0.13485914315854786,0.27678788129092,0.1863327969208974,0.16367737742218016,0.3562079305591724,0.39108387276185325,0.2817439060878244,0.4180360496408604,0.2159518350882072,0.21643297725658792,0.4574306624008348,0.11433367759033478,1.0,0.2878511599723195,0.29817874166205216,0.45507642784526114,0.18523608858374072,0.23843894125936255,0.4239040059557636,0.3066832604706035,0.4716778040153357,0.13723777230888667,0.346145178226659,0.17255247962297604,0.2191331741463238,0.3911486818329872,0.3104153455453406,0.24026738453690444,0.2149121053997573,0.5542811488418592,0.34276646284891055,0.23161958252832976,0.47796151379956286,0.40584476855506246,0.348294861635064,0.34255876279641545,0.3678025304775241,0.4532030716715793,0.3142459477537443,0.5028063771715875,0.3349344422074533,0.2763087065351223,0.2920966057193098,0.2856122542224971,0.29796358087264097,0.4010249576031102,0.1164049979423576,0.31085534750772925,0.29433572730023483,0.43472778796748207,0.3023128798953462,-0.006475601237894223,0.26859084797903837,0.41971814233205273,0.4290880652777179,0.3303401716216088,0.067352342378291,0.20225802071942886,0.19902965070118808,0.05198183258605598,0.18395834136561426,0.07062362779239857,0.22962178587638682,0.1766671322511695,0.12725662377713665,0.029247272675442137,0.2428423022974668,0.261534181773575
AT1.DE,0.19398596320422165,0.25724476822499437,0.28130315592163285,0.22223414793714458,0.25471127478295835,0.20843337774283563,0.27199291143365706,0.37453502230696695,0.21224038723145233,0.23927072815251607,0.24556037335655537,0.5050011564425866,0.32455002132668,0.26080243063179054,0.2716017348676907,0.2982454217972326,0.22987036304860972,0.26917058724346427,0.21840559209727028,0.2777423794029299,0.2510480962544476,0.26026594602744574,0.13542996267579305,0.18430069621674983,0.251953036552612,0.509931229290426,0.26870811057297644,0.3705229150326475,0.41227761205099916,0.1938577575503078,0.23808066646172313,0.24464199344231677,0.24497921441219422,0.13854719902323656,0.25762738101678384,0.29579173846856655,0.4561070161760633,0.29128824770540906,0.2531567957432905,0.19967205448388015,0.43780800847704915,0.17876358269201928,0.19581074210408939,0.11840617003801326,0.18948405910357374,0.16975274711172564,0.3718242211045389,0.3251845241039904,0.25158548557096283,0.2484667494517029,0.17893854601347664,0.19698771984618552,0.2779029400070216,0.4360335192476476,0.30794910288364524,0.27209608273594893,0.11260510776704716,0.2539526494956335,0.10270148003183217,0.37329065387730787,0.17861334304442514,0.23023526519581936,0.25978016514502056,0.2451824815668361,0.20394266156074775,0.437915168261803,0.09170807807837289,0.28797278484326844,0.1906439093374783,0.16342645129852804,0.2878511599723195,1.0,0.2693456006802579,0.41011032741259235,0.10072331473500734,0.3552988142213957,0.26374858163390186,0.3400709995148754,0.2520371966851207,0.12379005344218312,0.511441298172066,0.2508028125555543,0.2480285219795508,0.47847644104021975,0.2870137611697391,0.2157311345678452,0.1513280522284788,0.30227489756187276,0.26201987462704196,0.4464602550090541,0.4359535942932268,0.3609910649887238,0.21238711221960607,0.5046057354065119,0.3571829761608783,0.24331141844024054,0.353574708478976,0.2748164244975749,0.4727232595028205,0.26191824251965423,0.1272695102919974,0.2713508679958915,0.33613216694379927,0.2766307772184892,0.20664192073862284,0.3373123194822328,0.2531629214978896,0.38047559476339426,0.19540238767536866,0.0021507146874897532,0.16970541635068326,0.30560853738176974,0.3907983796556387,0.32072724017330123,0.08051557557332976,0.2186330530862594,0.26028380427692804,0.05449434425164013,0.1757398824366538,0.02032351551056067,0.2331935947945395,0.18410207982892593,0.18728718492612456,0.05025180002007035,0.14425351018605106,0.24100189729654567
N91.L,0.19684195970456958,0.23225272379657355,0.31627057844979384,0.2502329975447157,0.2771351869088698,0.24577062074953135,0.21544346747267418,0.31014619558494977,0.22626236553760826,0.19750371152831028,0.2392525664869104,0.16097579914911495,0.33419855021419625,0.3008334359968909,0.2670563574261663,0.22845639943518026,0.22265569201781318,0.2589250636673197,0.175455597443319,0.31323920713446307,0.19608680429311554,0.26048360490310835,0.17728413957592049,0.18917853659331937,0.26521836420216083,0.24353490988940815,0.3143203795659899,0.3101898738695407,0.24082849635558035,0.20646837536550441,0.24793644576149212,0.2607203356080287,0.16114014983381517,0.1601604479973624,0.32952442372419877,0.24102967504713485,0.2748737332022866,0.3116264143581121,0.25187698216885707,0.1903122129311255,0.285501764513334,0.16751685512488873,0.22884954775117963,0.12010195775002658,0.1987384286561579,0.2389270744827228,0.28716740805910673,0.14625280455639422,0.2988777784685541,0.2707574175833699,0.24303349899643092,0.1641656618196761,0.2767718251606797,0.33080287197094543,0.26534171140119317,0.23011213816910323,0.08475514200604822,0.2619355360769168,0.13432503604826596,0.2466338137156593,0.20091843381226673,0.17998795633197356,0.2797728702717769,0.25968466264625184,0.11243185364575906,0.28665659084220224,0.17308275935666032,0.19058580517065069,0.25069305282318133,0.08233773198449618,0.29817874166205216,0.2693456006802579,1.0,0.29154313002659327,0.11962768345064397,0.21428774155793526,0.25772548026288056,0.2107369899170081,0.360323016725969,0.1797571961310379,0.23012618445635807,0.2197363659970783,0.24785732406033734,0.33592823320985765,0.3171024241839749,0.2420475370846429,0.1481697922464962,0.34609597621827565,0.23588372096807853,0.2540791288071816,0.26683881937971904,0.26943630866649876,0.24031824579801433,0.23366013247986536,0.31508149098926574,0.24709515977645882,0.22913481846818914,0.2665881916832087,0.24024158901784343,0.3315173765879882,0.21833361254502925,0.2132931641795427,0.21191365703092638,0.2390107182184504,0.13402208228826035,0.25458129508147337,0.1898849204934092,0.2643861154506788,0.22722048037570208,0.0011656606885255825,0.18177080157210135,0.41193867977098886,0.2587433253441499,0.22707920757070085,0.07908271543077824,0.15689023024968152,0.14710938008792374,0.038075581596847555,0.1953499393305202,0.06916587526287032,0.16141183147058236,0.17613618430411646,0.18312605521447575,0.018263359408352095,0.19378403981153589,0.1814816097043976
